company,seasonality_mode,changepoint_prior_scale,seasonality_prior_scale,reg_lag,train_rmse,train_mae,test_rmse,test_mae,n225_coef,params
アーバネットコーポレーション,additive,0.2,5.0,1,0.0956862186730128,0.07036163292574775,0.08642479084130036,0.07132875833761042,1.1292118664922879,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,additive,0.2,15.0,1,0.09575929558399633,0.07038324574934916,0.08628057602439626,0.07149003025986322,1.134380360787666,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,multiplicative,0.05,5.0,1,0.10240772042043737,0.07029715201768648,0.05425627819547205,0.035258182917218495,-37.162400674932066,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,multiplicative,0.05,15.0,1,0.10413756506832449,0.07124546268073041,0.052801199705776763,0.03528221913906734,-30.470094475781224,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,multiplicative,0.2,5.0,1,0.09190469349668279,0.06439272066160881,0.06228913679648668,0.04985505679653624,-97.44997976200659,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,multiplicative,0.2,15.0,1,0.09247288170681758,0.0648023279216452,0.06252950788061533,0.04952528141452517,-90.62089347835597,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,additive,0.05,5.0,1,0.14385762474297872,0.09040113807674113,0.0749123405510286,0.06042341295150968,1.1692532113974936,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,additive,0.05,15.0,1,0.1438619800990172,0.09041045955357103,0.07560350393005454,0.0610072777663525,1.1738481060957962,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,additive,0.2,5.0,1,0.1407606151563382,0.09240694338360093,0.09083101358073424,0.06942223944954064,1.2698416964423807,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,additive,0.2,15.0,1,0.14098741986608165,0.09270991948328353,0.09302169798929194,0.07129382829704418,1.2810255254424203,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,multiplicative,0.05,5.0,1,0.15961657574420843,0.09606117986778301,0.06073197840803895,0.05339012517106112,-0.4292911104229304,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,multiplicative,0.05,15.0,1,0.15962660296933726,0.09608685221543045,0.060845854537209,0.053529947371989565,-0.41771526996443575,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,multiplicative,0.2,5.0,1,0.13544619995726373,0.08537277094399172,0.062731847796987,0.05119964124761415,-76.6265904948295,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,multiplicative,0.2,15.0,1,0.13554087881783075,0.08456431276306975,0.06378907113564063,0.05138544688239181,-96.35745713557534,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,additive,0.05,5.0,1,0.1471419152588687,0.09164304706602043,0.11496297789143461,0.08679086790562392,1.1560028051353883,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,additive,0.05,15.0,1,0.14758514606485187,0.09231198659610598,0.11673021664141749,0.08856452210155906,1.1642439520296162,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,additive,0.2,5.0,1,0.14130046786321368,0.0911549760474946,0.11858298366897106,0.08878931670459174,1.0779130293107506,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,additive,0.2,15.0,1,0.14134976650992248,0.09057419764668612,0.11575718428203739,0.08557497762401393,1.080412799758795,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,multiplicative,0.05,5.0,1,0.14568581072513573,0.09850179380818319,0.09577426989399711,0.06885907531553337,-16.520316160004846,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,multiplicative,0.05,15.0,1,0.1457076461000094,0.09862449201332586,0.09605914186941769,0.06947330393954032,-15.931040871916107,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,multiplicative,0.2,5.0,1,0.13296011970203514,0.08981548576520015,0.09989369070971285,0.07770020875425428,-50.677573419104924,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,multiplicative,0.2,15.0,1,0.133222115161071,0.09012321013018135,0.09856587133950677,0.07652318672098463,-45.96879991222034,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
