Year_Month,Date,Close,Log_Return,Company
2004-11,2004-11-01,N/A,N/A,コーセーアールイー
2004-12,2004-12-01,N/A,N/A,コーセーアールイー
2005-01,2005-01-01,N/A,N/A,コーセーアールイー
2005-02,2005-02-01,N/A,N/A,コーセーアールイー
2005-03,2005-03-01,N/A,N/A,コーセーアールイー
2005-04,2005-04-01,N/A,N/A,コーセーアールイー
2005-05,2005-05-01,N/A,N/A,コーセーアールイー
2005-06,2005-06-01,N/A,N/A,コーセーアールイー
2005-07,2005-07-01,N/A,N/A,コーセーアールイー
2005-08,2005-08-01,N/A,N/A,コーセーアールイー
2005-09,2005-09-01,N/A,N/A,コーセーアールイー
2005-10,2005-10-01,N/A,N/A,コーセーアールイー
2005-11,2005-11-01,N/A,N/A,コーセーアールイー
2005-12,2005-12-01,N/A,N/A,コーセーアールイー
2006-01,2006-01-01,N/A,N/A,コーセーアールイー
2006-02,2006-02-01,N/A,N/A,コーセーアールイー
2006-03,2006-03-01,N/A,N/A,コーセーアールイー
2006-04,2006-04-01,N/A,N/A,コーセーアールイー
2006-05,2006-05-01,N/A,N/A,コーセーアールイー
2006-06,2006-06-01,N/A,N/A,コーセーアールイー
2006-07,2006-07-01,N/A,N/A,コーセーアールイー
2006-08,2006-08-01,N/A,N/A,コーセーアールイー
2006-09,2006-09-01,N/A,N/A,コーセーアールイー
2006-10,2006-10-01,N/A,N/A,コーセーアールイー
2006-11,2006-11-01,N/A,N/A,コーセーアールイー
2006-12,2006-12-01,N/A,N/A,コーセーアールイー
2007-01,2007-01-01,N/A,N/A,コーセーアールイー
2007-02,2007-02-01,N/A,N/A,コーセーアールイー
2007-03,2007-03-01,N/A,N/A,コーセーアールイー
2007-04,2007-04-01,N/A,N/A,コーセーアールイー
2007-05,2007-05-01,N/A,N/A,コーセーアールイー
2007-06,2007-06-01,N/A,N/A,コーセーアールイー
2007-07,2007-07-01,N/A,N/A,コーセーアールイー
2007-08,2007-08-01,N/A,N/A,コーセーアールイー
2007-09,2007-09-01,N/A,N/A,コーセーアールイー
2007-10,2007-10-01,N/A,N/A,コーセーアールイー
2007-11,2007-11-01,N/A,N/A,コーセーアールイー
2007-12,2007-12-01,N/A,N/A,コーセーアールイー
2008-01,2008-01-01,N/A,N/A,コーセーアールイー
2008-02,2008-02-01,N/A,N/A,コーセーアールイー
2008-03,2008-03-01,N/A,N/A,コーセーアールイー
2008-04,2008-04-01,N/A,N/A,コーセーアールイー
2008-05,2008-05-01,N/A,N/A,コーセーアールイー
2008-06,2008-06-01,N/A,N/A,コーセーアールイー
2008-07,2008-07-01,N/A,N/A,コーセーアールイー
2008-08,2008-08-01,N/A,N/A,コーセーアールイー
2008-09,2008-09-01,N/A,N/A,コーセーアールイー
2008-10,2008-10-01,N/A,N/A,コーセーアールイー
2008-11,2008-11-01,N/A,N/A,コーセーアールイー
2008-12,2008-12-01,N/A,N/A,コーセーアールイー
2009-01,2009-01-01,N/A,N/A,コーセーアールイー
2009-02,2009-02-01,N/A,N/A,コーセーアールイー
2009-03,2009-03-01,N/A,N/A,コーセーアールイー
2009-04,2009-04-01,N/A,N/A,コーセーアールイー
2009-05,2009-05-01,N/A,N/A,コーセーアールイー
2009-06,2009-06-01,N/A,N/A,コーセーアールイー
2009-07,2009-07-01,N/A,N/A,コーセーアールイー
2009-08,2009-08-01,N/A,N/A,コーセーアールイー
2009-09,2009-09-01,N/A,N/A,コーセーアールイー
2009-10,2009-10-01,N/A,N/A,コーセーアールイー
2009-11,2009-11-01,N/A,N/A,コーセーアールイー
2009-12,2009-12-01,N/A,N/A,コーセーアールイー
2010-01,2010-01-01,N/A,N/A,コーセーアールイー
2010-02,2010-02-01,N/A,N/A,コーセーアールイー
2010-03,2010-03-01,N/A,N/A,コーセーアールイー
2010-04,2010-04-01,N/A,N/A,コーセーアールイー
2010-05,2010-05-01,N/A,N/A,コーセーアールイー
2010-06,2010-06-01,N/A,N/A,コーセーアールイー
2010-07,2010-07-01,N/A,N/A,コーセーアールイー
2010-08,2010-08-01,N/A,N/A,コーセーアールイー
2010-09,2010-09-01,N/A,N/A,コーセーアールイー
2010-10,2010-10-01,N/A,N/A,コーセーアールイー
2010-11,2010-11-01,N/A,N/A,コーセーアールイー
2010-12,2010-12-01,N/A,N/A,コーセーアールイー
2011-01,2011-01-01,N/A,N/A,コーセーアールイー
2011-02,2011-02-01,N/A,N/A,コーセーアールイー
2011-03,2011-03-01,N/A,N/A,コーセーアールイー
2011-04,2011-04-01,N/A,N/A,コーセーアールイー
2011-05,2011-05-01,N/A,N/A,コーセーアールイー
2011-06,2011-06-01,N/A,N/A,コーセーアールイー
2011-07,2011-07-01,N/A,N/A,コーセーアールイー
2011-08,2011-08-01,N/A,N/A,コーセーアールイー
2011-09,2011-09-01,N/A,N/A,コーセーアールイー
2011-10,2011-10-01,N/A,N/A,コーセーアールイー
2011-11,2011-11-01,N/A,N/A,コーセーアールイー
2011-12,2011-12-01,N/A,N/A,コーセーアールイー
2012-01,2012-01-01,N/A,N/A,コーセーアールイー
2012-02,2012-02-01,N/A,N/A,コーセーアールイー
2012-03,2012-03-01,N/A,N/A,コーセーアールイー
2012-04,2012-04-01,148.64825439453125,N/A,コーセーアールイー
2012-05,2012-05-01,147.61114501953125,-0.007001388739675433,コーセーアールイー
2012-06,2012-06-01,109.58485412597656,-0.2978822448949272,コーセーアールイー
2012-07,2012-07-01,98.52267456054688,-0.10641245241259954,コーセーアールイー
2012-08,2012-08-01,81.92937469482422,-0.18442912833420672,コーセーアールイー
2012-09,2012-09-01,71.21288299560547,-0.14018384893683425,コーセーアールイー
2012-10,2012-10-01,74.32412719726562,0.042761882758297814,コーセーアールイー
2012-11,2012-11-01,91.95450592041016,0.21285832812015495,コーセーアールイー
2012-12,2012-12-01,109.58485412597656,0.17540521880518767,コーセーアールイー
2013-01,2013-01-01,135.1661834716797,0.2098058373889403,コーセーアールイー
2013-02,2013-02-01,137.82302856445312,0.019465450397417847,コーセーアールイー
2013-03,2013-03-01,134.65061950683594,-0.023287040354879586,コーセーアールイー
2013-04,2013-04-01,155.09495544433594,0.14135412500199285,コーセーアールイー
2013-05,2013-05-01,196.3361358642578,0.23579062411594015,コーセーアールイー
2013-06,2013-06-01,164.25965881347656,-0.1783797080354161,コーセーアールイー
2013-07,2013-07-01,148.04518127441406,-0.10393095514006698,コーセーアールイー
2013-08,2013-08-01,162.84970092773438,0.09531018917418493,コーセーアールイー
2013-09,2013-09-01,159.67730712890625,-0.019672746983089063,コーセーアールイー
2013-10,2013-10-01,170.95692443847656,0.06825667265272221,コーセーアールイー
2013-11,2013-11-01,173.4243621826172,0.01432993059291382,コーセーアールイー
2013-12,2013-12-01,193.8686981201172,0.11143956461372645,コーセーアールイー
2014-01,2014-01-01,193.51620483398438,-0.0018198612322258283,コーセーアールイー
2014-02,2014-02-01,178.4905242919922,-0.0808257402637059,コーセーアールイー
2014-03,2014-03-01,177.40435791015625,-0.006103879591745837,コーセーアールイー
2014-04,2014-04-01,201.66172790527344,0.1281600443169811,コーセーアールイー
2014-05,2014-05-01,185.3694610595703,-0.0842407589769235,コーセーアールイー
2014-06,2014-06-01,196.23094177246094,0.05694131959937023,コーセーアールイー
2014-07,2014-07-01,202.7478790283203,0.03267099196204021,コーセーアールイー
2014-08,2014-08-01,206.73037719726562,0.019452186703049445,コーセーアールイー
2014-09,2014-09-01,262.48602294921875,0.2387824160818537,コーセーアールイー
2014-10,2014-10-01,252.7106475830078,-0.03795268592874035,コーセーアールイー
2014-11,2014-11-01,270.8132019042969,0.0691841425651904,コーセーアールイー
2014-12,2014-12-01,304.84588623046875,0.1183770665144503,コーセーアールイー
2015-01,2015-01-01,308.828369140625,0.012979325052405864,コーセーアールイー
2015-02,2015-02-01,275.6614074707031,-0.11361235483506178,コーセーアールイー
2015-03,2015-03-01,283.45263671875,0.027871714888320173,コーセーアールイー
2015-04,2015-04-01,274.54840087890625,-0.031917473771795206,コーセーアールイー
2015-05,2015-05-01,276.4034423828125,0.00673397697657341,コーセーアールイー
2015-06,2015-06-01,288.27581787109375,0.04205617660661586,コーセーアールイー
2015-07,2015-07-01,286.7917785644531,-0.005161280552959966,コーセーアールイー
2015-08,2015-08-01,293.8409729003906,0.024282270271505015,コーセーアールイー
2015-09,2015-09-01,274.54840087890625,-0.06791114330173428,コーセーアールイー
2015-10,2015-10-01,268.98321533203125,-0.020478588071201544,コーセーアールイー
2015-11,2015-11-01,296.8090515136719,0.09844002672202562,コーセーアールイー
2015-12,2015-12-01,305.71331787109375,0.029558785271435687,コーセーアールイー
2016-01,2016-01-01,326.4899597167969,0.06575140388006132,コーセーアールイー
2016-02,2016-02-01,296.4841613769531,-0.09640539860993941,コーセーアールイー
2016-03,2016-03-01,238.86624145507812,-0.21609006230339792,コーセーアールイー
2016-04,2016-04-01,306.7866516113281,0.250248824028849,コーセーアールイー
2016-05,2016-05-01,311.3655700683594,0.014815128208268169,コーセーアールイー
2016-06,2016-06-01,321.2865295410156,0.03136565206118035,コーセーアールイー
2016-07,2016-07-01,318.9971008300781,-0.007151325941796636,コーセーアールイー
2016-08,2016-08-01,322.0497131347656,0.009523907808416207,コーセーアールイー
2016-09,2016-09-01,324.3391418457031,0.007083780194865248,コーセーアールイー
2016-10,2016-10-01,384.6280517578125,0.17048706554282012,コーセーアールイー
2016-11,2016-11-01,415.1540832519531,0.07637296828328256,コーセーアールイー
2016-12,2016-12-01,457.8905029296875,0.09798034269212574,コーセーアールイー
2017-01,2017-01-01,691.7962646484375,0.4126614180629786,コーセーアールイー
2017-02,2017-02-01,596.7743530273438,-0.1477524232048266,コーセーアールイー
2017-03,2017-03-01,622.6527709960938,0.04244993966799147,コーセーアールイー
2017-04,2017-04-01,623.43701171875,0.0012587228257220316,コーセーアールイー
2017-05,2017-05-01,653.2365112304688,0.0466915191680009,コーセーアールイー
2017-06,2017-06-01,693.2305908203125,0.05942343125176266,コーセーアールイー
2017-07,2017-07-01,970.8365478515625,0.33679543356238284,コーセーアールイー
2017-08,2017-08-01,981.0310668945312,0.010446007369711923,コーセーアールイー
2017-09,2017-09-01,1282.9471435546875,0.2683110385640163,コーセーアールイー
2017-10,2017-10-01,1060.2349853515625,-0.19066931939412363,コーセーアールイー
2017-11,2017-11-01,1017.1040649414062,-0.04153113060858949,コーセーアールイー
2017-12,2017-12-01,984.9521484375,-0.032121656497585964,コーセーアールイー
2018-01,2018-01-01,1028.8673095703125,0.04362071693874565,コーセーアールイー
2018-02,2018-02-01,991.0155029296875,-0.037483598733455276,コーセーアールイー
2018-03,2018-03-01,878.4912719726562,-0.12052420550082614,コーセーアールイー
2018-04,2018-04-01,734.6212768554688,-0.1788508755985476,コーセーアールイー
2018-05,2018-05-01,766.7711181640625,0.04283324822126902,コーセーアールイー
2018-06,2018-06-01,733.8175659179688,-0.04392789512700737,コーセーアールイー
2018-07,2018-07-01,651.8358154296875,-0.11846773653587057,コーセーアールイー
2018-08,2018-08-01,714.5277099609375,0.09182906553868729,コーセーアールイー
2018-09,2018-09-01,696.0416259765625,-0.026212312944911116,コーセーアールイー
2018-10,2018-10-01,715.3314819335938,0.027336580371906782,コーセーアールイー
2018-11,2018-11-01,672.7330932617188,-0.06139738785326359,コーセーアールイー
2018-12,2018-12-01,740.2474975585938,0.09563592793822438,コーセーアールイー
2019-01,2019-01-01,646.2095336914062,-0.13586077969032162,コーセーアールイー
2019-02,2019-02-01,637.1658935546875,-0.014093755641649483,コーセーアールイー
2019-03,2019-03-01,639.6677856445312,0.003918905543562254,コーセーアールイー
2019-04,2019-04-01,606.3084106445312,-0.053560171586602666,コーセーアールイー
2019-05,2019-05-01,624.6561279296875,0.02981251794544834,コーセーアールイー
2019-06,2019-06-01,619.6521606445312,-0.008043013627182478,コーセーアールイー
2019-07,2019-07-01,648.8416748046875,0.04603044502394191,コーセーアールイー
2019-08,2019-08-01,604.640380859375,-0.07055486491225799,コーセーアールイー
2019-09,2019-09-01,548.7633056640625,-0.09696665817619576,コーセーアールイー
2019-10,2019-10-01,602.138427734375,0.09282015395858943,コーセーアールイー
2019-11,2019-11-01,656.3475952148438,0.08620315408867013,コーセーアールイー
2019-12,2019-12-01,683.869140625,0.04107606507730865,コーセーアールイー
2020-01,2020-01-01,756.4259643554688,0.10083807797489468,コーセーアールイー
2020-02,2020-02-01,523.2630615234375,-0.3685203391042043,コーセーアールイー
2020-03,2020-03-01,427.27484130859375,-0.20265686068342773,コーセーアールイー
2020-04,2020-04-01,373.7593078613281,-0.13381543425946169,コーセーアールイー
2020-05,2020-05-01,386.5011291503906,0.0335227611273985,コーセーアールイー
2020-06,2020-06-01,496.08056640625,0.24960355630590653,コーセーアールイー
2020-07,2020-07-01,458.7046203613281,-0.07833187152233502,コーセーアールイー
2020-08,2020-08-01,402.6407165527344,-0.13036183217980707,コーセーアールイー
2020-09,2020-09-01,416.2319641113281,0.03319806879087285,コーセーアールイー
2020-10,2020-10-01,497.7795104980469,0.1789145180843775,コーセーアールイー
2020-11,2020-11-01,472.29583740234375,-0.05255166557583033,コーセーアールイー
2020-12,2020-12-01,502.876220703125,0.0627384943132499,コーセーアールイー
2021-01,2021-01-01,566.5851440429688,0.11928330985784644,コーセーアールイー
2021-02,2021-02-01,524.31982421875,-0.0775255178784902,コーセーアールイー
2021-03,2021-03-01,508.66851806640625,-0.03030528681396234,コーセーアールイー
2021-04,2021-04-01,550.4053955078125,0.07885852657509836,コーセーアールイー
2021-05,2021-05-01,533.0150146484375,-0.03210549561472881,コーセーアールイー
2021-06,2021-06-01,567.7958374023438,0.06321231907243424,コーセーアールイー
2021-07,2021-07-01,552.1444702148438,-0.027952179475899275,コーセーアールイー
2021-08,2021-08-01,546.9273681640625,-0.009493721981868989,コーセーアールイー
2021-09,2021-09-01,560.8396606445312,0.025119043312609,コーセーアールイー
2021-10,2021-10-01,576.4910278320312,0.02752472164873627,コーセーアールイー
2021-11,2021-11-01,586.0556640625,0.016454998516306416,コーセーアールイー
2021-12,2021-12-01,608.6632690429688,0.03785041546154196,コーセーアールイー
2022-01,2022-01-01,649.5305786132812,0.06498472484336337,コーセーアールイー
2022-02,2022-02-01,534.9140625,-0.19414381208604378,コーセーアールイー
2022-03,2022-03-01,532.2125244140625,-0.005063211601087418,コーセーアールイー
2022-04,2022-04-01,568.2337036132812,0.06548989257090167,コーセーアールイー
2022-05,2022-05-01,570.9352416992188,0.0047430070167581205,コーセーアールイー
2022-06,2022-06-01,588.0452880859375,0.029528174348069716,コーセーアールイー
2022-07,2022-07-01,588.9458618164062,0.001530298518032993,コーセーアールイー
2022-08,2022-08-01,574.537353515625,-0.024769149655607278,コーセーアールイー
2022-09,2022-09-01,568.2337036132812,-0.011032330227253398,コーセーアールイー
2022-10,2022-10-01,552.9247436523438,-0.027310879288533308,コーセーアールイー
2022-11,2022-11-01,588.0452880859375,0.061582060653360984,コーセーアールイー
2022-12,2022-12-01,650.1817626953125,0.10044799322798058,コーセーアールイー
2023-01,2023-01-01,717.721435546875,0.09882956227638238,コーセーアールイー
2023-02,2023-02-01,690.4053955078125,-0.03880256620661547,コーセーアールイー
2023-03,2023-03-01,708.2283935546875,0.025487676654576765,コーセーアールイー
2023-04,2023-04-01,703.5381469726562,-0.006644531802529316,コーセーアールイー
2023-05,2023-05-01,711.9805908203125,0.011928551319775332,コーセーアールイー
2023-06,2023-06-01,687.59130859375,-0.034856017734655034,コーセーアールイー
2023-07,2023-07-01,745.7504272460938,0.08119636308070326,コーセーアールイー
2023-08,2023-08-01,744.8123168945312,-0.0012587332926611843,コーセーアールイー
2023-09,2023-09-01,781.3963623046875,0.04795026424399308,コーセーアールイー
2023-10,2023-10-01,954.935791015625,0.20056157642781244,コーセーアールイー
2023-11,2023-11-01,946.4933471679688,-0.008880161934047826,コーセーアールイー
2023-12,2023-12-01,1035.608154296875,0.08998018008173352,コーセーアールイー
2024-01,2024-01-01,1015.9090576171875,-0.019205007916615537,コーセーアールイー
2024-02,2024-02-01,921.8574829101562,-0.09714847615417571,コーセーアールイー
2024-03,2024-03-01,855.0421752929688,-0.07523984221045261,コーセーアールイー
2024-04,2024-04-01,785.3218994140625,-0.08505709887079123,コーセーアールイー
2024-05,2024-05-01,753.3667602539062,-0.041541522045152685,コーセーアールイー
2024-06,2024-06-01,757.2401123046875,0.005128217817343263,コーセーアールイー
2024-07,2024-07-01,710.7598876953125,-0.06334573037923666,コーセーアールイー
2024-08,2024-08-01,674.931396484375,-0.05172361120098243,コーセーアールイー
2024-09,2024-09-01,654.5963134765625,-0.030592320537449882,コーセーアールイー
2024-10,2024-10-01,677.83642578125,0.03488726859093408,コーセーアールイー
2024-11,2024-11-01,667.1846923828125,-0.015839091212864507,コーセーアールイー
2024-12,2024-12-01,687.519775390625,0.030023685621573565,コーセーアールイー
2025-01,2025-01-01,739.8099975585938,0.07330279984216452,コーセーアールイー
2025-02,2025-02-01,642.0,-0.14180508948379325,コーセーアールイー
2025-03,2025-03-01,635.0,-0.010963304797269471,コーセーアールイー
2025-04,2025-04-01,644.0,0.0140737272116619,コーセーアールイー
2025-05,2025-05-01,643.0,-0.0015540018667342026,コーセーアールイー
2025-06,2025-06-01,644.0,0.0015540018667343205,コーセーアールイー
2025-07,2025-07-01,643.0,-0.0015540018667342026,コーセーアールイー
2025-08,2025-08-01,636.0,-0.01094616089749723,コーセーアールイー
2025-09,2025-09-01,668.0,0.049089610196523574,コーセーアールイー
2025-10,2025-10-01,691.0,0.033851650231024245,コーセーアールイー
2000-01,2000-01-01,N/A,N/A,グローバル・リンク・マネジメント
2000-02,2000-02-01,N/A,N/A,グローバル・リンク・マネジメント
2000-03,2000-03-01,N/A,N/A,グローバル・リンク・マネジメント
2000-04,2000-04-01,N/A,N/A,グローバル・リンク・マネジメント
2000-05,2000-05-01,N/A,N/A,グローバル・リンク・マネジメント
2000-06,2000-06-01,N/A,N/A,グローバル・リンク・マネジメント
2000-07,2000-07-01,N/A,N/A,グローバル・リンク・マネジメント
2000-08,2000-08-01,N/A,N/A,グローバル・リンク・マネジメント
2000-09,2000-09-01,N/A,N/A,グローバル・リンク・マネジメント
2000-10,2000-10-01,N/A,N/A,グローバル・リンク・マネジメント
2000-11,2000-11-01,N/A,N/A,グローバル・リンク・マネジメント
2000-12,2000-12-01,N/A,N/A,グローバル・リンク・マネジメント
2001-01,2001-01-01,N/A,N/A,グローバル・リンク・マネジメント
2001-02,2001-02-01,N/A,N/A,グローバル・リンク・マネジメント
2001-03,2001-03-01,N/A,N/A,グローバル・リンク・マネジメント
2001-04,2001-04-01,N/A,N/A,グローバル・リンク・マネジメント
2001-05,2001-05-01,N/A,N/A,グローバル・リンク・マネジメント
2001-06,2001-06-01,N/A,N/A,グローバル・リンク・マネジメント
2001-07,2001-07-01,N/A,N/A,グローバル・リンク・マネジメント
2001-08,2001-08-01,N/A,N/A,グローバル・リンク・マネジメント
2001-09,2001-09-01,N/A,N/A,グローバル・リンク・マネジメント
2001-10,2001-10-01,N/A,N/A,グローバル・リンク・マネジメント
2001-11,2001-11-01,N/A,N/A,グローバル・リンク・マネジメント
2001-12,2001-12-01,N/A,N/A,グローバル・リンク・マネジメント
2002-01,2002-01-01,N/A,N/A,グローバル・リンク・マネジメント
2002-02,2002-02-01,N/A,N/A,グローバル・リンク・マネジメント
2002-03,2002-03-01,N/A,N/A,グローバル・リンク・マネジメント
2002-04,2002-04-01,N/A,N/A,グローバル・リンク・マネジメント
2002-05,2002-05-01,N/A,N/A,グローバル・リンク・マネジメント
2002-06,2002-06-01,N/A,N/A,グローバル・リンク・マネジメント
2002-07,2002-07-01,N/A,N/A,グローバル・リンク・マネジメント
2002-08,2002-08-01,N/A,N/A,グローバル・リンク・マネジメント
2002-09,2002-09-01,N/A,N/A,グローバル・リンク・マネジメント
2002-10,2002-10-01,N/A,N/A,グローバル・リンク・マネジメント
2002-11,2002-11-01,N/A,N/A,グローバル・リンク・マネジメント
2002-12,2002-12-01,N/A,N/A,グローバル・リンク・マネジメント
2003-01,2003-01-01,N/A,N/A,グローバル・リンク・マネジメント
2003-02,2003-02-01,N/A,N/A,グローバル・リンク・マネジメント
2003-03,2003-03-01,N/A,N/A,グローバル・リンク・マネジメント
2003-04,2003-04-01,N/A,N/A,グローバル・リンク・マネジメント
2003-05,2003-05-01,N/A,N/A,グローバル・リンク・マネジメント
2003-06,2003-06-01,N/A,N/A,グローバル・リンク・マネジメント
2003-07,2003-07-01,N/A,N/A,グローバル・リンク・マネジメント
2003-08,2003-08-01,N/A,N/A,グローバル・リンク・マネジメント
2003-09,2003-09-01,N/A,N/A,グローバル・リンク・マネジメント
2003-10,2003-10-01,N/A,N/A,グローバル・リンク・マネジメント
2003-11,2003-11-01,N/A,N/A,グローバル・リンク・マネジメント
2003-12,2003-12-01,N/A,N/A,グローバル・リンク・マネジメント
2004-01,2004-01-01,N/A,N/A,グローバル・リンク・マネジメント
2004-02,2004-02-01,N/A,N/A,グローバル・リンク・マネジメント
2004-03,2004-03-01,N/A,N/A,グローバル・リンク・マネジメント
2004-04,2004-04-01,N/A,N/A,グローバル・リンク・マネジメント
2004-05,2004-05-01,N/A,N/A,グローバル・リンク・マネジメント
2004-06,2004-06-01,N/A,N/A,グローバル・リンク・マネジメント
2004-07,2004-07-01,N/A,N/A,グローバル・リンク・マネジメント
2004-08,2004-08-01,N/A,N/A,グローバル・リンク・マネジメント
2004-09,2004-09-01,N/A,N/A,グローバル・リンク・マネジメント
2004-10,2004-10-01,N/A,N/A,グローバル・リンク・マネジメント
2004-11,2004-11-01,N/A,N/A,グローバル・リンク・マネジメント
2004-12,2004-12-01,N/A,N/A,グローバル・リンク・マネジメント
2005-01,2005-01-01,N/A,N/A,グローバル・リンク・マネジメント
2005-02,2005-02-01,N/A,N/A,グローバル・リンク・マネジメント
2005-03,2005-03-01,N/A,N/A,グローバル・リンク・マネジメント
2005-04,2005-04-01,N/A,N/A,グローバル・リンク・マネジメント
2005-05,2005-05-01,N/A,N/A,グローバル・リンク・マネジメント
2005-06,2005-06-01,N/A,N/A,グローバル・リンク・マネジメント
2005-07,2005-07-01,N/A,N/A,グローバル・リンク・マネジメント
2005-08,2005-08-01,N/A,N/A,グローバル・リンク・マネジメント
2005-09,2005-09-01,N/A,N/A,グローバル・リンク・マネジメント
2005-10,2005-10-01,N/A,N/A,グローバル・リンク・マネジメント
2005-11,2005-11-01,N/A,N/A,グローバル・リンク・マネジメント
2005-12,2005-12-01,N/A,N/A,グローバル・リンク・マネジメント
2006-01,2006-01-01,N/A,N/A,グローバル・リンク・マネジメント
2006-02,2006-02-01,N/A,N/A,グローバル・リンク・マネジメント
2006-03,2006-03-01,N/A,N/A,グローバル・リンク・マネジメント
2006-04,2006-04-01,N/A,N/A,グローバル・リンク・マネジメント
2006-05,2006-05-01,N/A,N/A,グローバル・リンク・マネジメント
2006-06,2006-06-01,N/A,N/A,グローバル・リンク・マネジメント
2006-07,2006-07-01,N/A,N/A,グローバル・リンク・マネジメント
2006-08,2006-08-01,N/A,N/A,グローバル・リンク・マネジメント
2006-09,2006-09-01,N/A,N/A,グローバル・リンク・マネジメント
2006-10,2006-10-01,N/A,N/A,グローバル・リンク・マネジメント
2006-11,2006-11-01,N/A,N/A,グローバル・リンク・マネジメント
2006-12,2006-12-01,N/A,N/A,グローバル・リンク・マネジメント
2007-01,2007-01-01,N/A,N/A,グローバル・リンク・マネジメント
2007-02,2007-02-01,N/A,N/A,グローバル・リンク・マネジメント
2007-03,2007-03-01,N/A,N/A,グローバル・リンク・マネジメント
2007-04,2007-04-01,N/A,N/A,グローバル・リンク・マネジメント
2007-05,2007-05-01,N/A,N/A,グローバル・リンク・マネジメント
2007-06,2007-06-01,N/A,N/A,グローバル・リンク・マネジメント
2007-07,2007-07-01,N/A,N/A,グローバル・リンク・マネジメント
2007-08,2007-08-01,N/A,N/A,グローバル・リンク・マネジメント
2007-09,2007-09-01,N/A,N/A,グローバル・リンク・マネジメント
2007-10,2007-10-01,N/A,N/A,グローバル・リンク・マネジメント
2007-11,2007-11-01,N/A,N/A,グローバル・リンク・マネジメント
2007-12,2007-12-01,N/A,N/A,グローバル・リンク・マネジメント
2008-01,2008-01-01,N/A,N/A,グローバル・リンク・マネジメント
2008-02,2008-02-01,N/A,N/A,グローバル・リンク・マネジメント
2008-03,2008-03-01,N/A,N/A,グローバル・リンク・マネジメント
2008-04,2008-04-01,N/A,N/A,グローバル・リンク・マネジメント
2008-05,2008-05-01,N/A,N/A,グローバル・リンク・マネジメント
2008-06,2008-06-01,N/A,N/A,グローバル・リンク・マネジメント
2008-07,2008-07-01,N/A,N/A,グローバル・リンク・マネジメント
2008-08,2008-08-01,N/A,N/A,グローバル・リンク・マネジメント
2008-09,2008-09-01,N/A,N/A,グローバル・リンク・マネジメント
2008-10,2008-10-01,N/A,N/A,グローバル・リンク・マネジメント
2008-11,2008-11-01,N/A,N/A,グローバル・リンク・マネジメント
2008-12,2008-12-01,N/A,N/A,グローバル・リンク・マネジメント
2009-01,2009-01-01,N/A,N/A,グローバル・リンク・マネジメント
2009-02,2009-02-01,N/A,N/A,グローバル・リンク・マネジメント
2009-03,2009-03-01,N/A,N/A,グローバル・リンク・マネジメント
2009-04,2009-04-01,N/A,N/A,グローバル・リンク・マネジメント
2009-05,2009-05-01,N/A,N/A,グローバル・リンク・マネジメント
2009-06,2009-06-01,N/A,N/A,グローバル・リンク・マネジメント
2009-07,2009-07-01,N/A,N/A,グローバル・リンク・マネジメント
2009-08,2009-08-01,N/A,N/A,グローバル・リンク・マネジメント
2009-09,2009-09-01,N/A,N/A,グローバル・リンク・マネジメント
2009-10,2009-10-01,N/A,N/A,グローバル・リンク・マネジメント
2009-11,2009-11-01,N/A,N/A,グローバル・リンク・マネジメント
2009-12,2009-12-01,N/A,N/A,グローバル・リンク・マネジメント
2010-01,2010-01-01,N/A,N/A,グローバル・リンク・マネジメント
2010-02,2010-02-01,N/A,N/A,グローバル・リンク・マネジメント
2010-03,2010-03-01,N/A,N/A,グローバル・リンク・マネジメント
2010-04,2010-04-01,N/A,N/A,グローバル・リンク・マネジメント
2010-05,2010-05-01,N/A,N/A,グローバル・リンク・マネジメント
2010-06,2010-06-01,N/A,N/A,グローバル・リンク・マネジメント
2010-07,2010-07-01,N/A,N/A,グローバル・リンク・マネジメント
2010-08,2010-08-01,N/A,N/A,グローバル・リンク・マネジメント
2010-09,2010-09-01,N/A,N/A,グローバル・リンク・マネジメント
2010-10,2010-10-01,N/A,N/A,グローバル・リンク・マネジメント
2010-11,2010-11-01,N/A,N/A,グローバル・リンク・マネジメント
2010-12,2010-12-01,N/A,N/A,グローバル・リンク・マネジメント
2011-01,2011-01-01,N/A,N/A,グローバル・リンク・マネジメント
2011-02,2011-02-01,N/A,N/A,グローバル・リンク・マネジメント
2011-03,2011-03-01,N/A,N/A,グローバル・リンク・マネジメント
2011-04,2011-04-01,N/A,N/A,グローバル・リンク・マネジメント
2011-05,2011-05-01,N/A,N/A,グローバル・リンク・マネジメント
2011-06,2011-06-01,N/A,N/A,グローバル・リンク・マネジメント
2011-07,2011-07-01,N/A,N/A,グローバル・リンク・マネジメント
2011-08,2011-08-01,N/A,N/A,グローバル・リンク・マネジメント
2011-09,2011-09-01,N/A,N/A,グローバル・リンク・マネジメント
2011-10,2011-10-01,N/A,N/A,グローバル・リンク・マネジメント
2011-11,2011-11-01,N/A,N/A,グローバル・リンク・マネジメント
2011-12,2011-12-01,N/A,N/A,グローバル・リンク・マネジメント
2012-01,2012-01-01,N/A,N/A,グローバル・リンク・マネジメント
2012-02,2012-02-01,N/A,N/A,グローバル・リンク・マネジメント
2012-03,2012-03-01,N/A,N/A,グローバル・リンク・マネジメント
2012-04,2012-04-01,N/A,N/A,グローバル・リンク・マネジメント
